,47,311,362,363,364,365,622,720,726,761,883,887
1997-03-01,0.3,-999.0,0.0,0.0,0.0,-999.0,0.8,-999.0,-999.0,-999.0,-999.0,-999.0
1997-03-02,0.0,-999.0,0.0,0.0,0.0,-999.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0
1997-03-03,0.2,-999.0,0.0,1.4,28.0,-999.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0
1997-03-04,19.8,-999.0,53.8,29.5,27.0,-999.0,24.6,-999.0,-999.0,-999.0,-999.0,-999.0
1997-03-05,0.0,-999.0,0.0,0.0,0.0,-999.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0
1997-03-06,3.5,-999.0,0.0,0.0,0.0,-999.0,12.6,-999.0,-999.0,-999.0,-999.0,-999.0
1997-03-07,0.0,-999.0,0.0,0.0,0.0,-999.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0
1997-03-08,0.0,-999.0,0.0,0.0,1.0,-999.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0
1997-03-09,1.0,-999.0,7.4,0.5,0.0,-999.0,1.8,-999.0,-999.0,-999.0,-999.0,-999.0
1997-03-10,0.2,-999.0,2.0,0.0,0.0,-999.0,3.6,-999.0,-999.0,-999.0,-999.0,-999.0
1997-03-11,0.0,-999.0,0.0,0.0,0.0,-999.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0
1997-03-12,0.2,-999.0,1.2,0.5,0.0,-999.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0
1997-03-13,0.0,-999.0,0.0,0.0,0.0,-999.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0
1997-03-14,0.4,-999.0,0.0,0.8,0.0,-999.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0
1997-03-15,0.2,-999.0,0.0,0.0,0.0,-999.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0
1997-03-16,0.0,-999.0,0.0,0.0,0.0,-999.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0
1997-03-17,0.0,-999.0,0.0,0.0,0.0,-999.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0
1997-03-18,0.0,-999.0,0.0,0.0,0.0,-999.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0
1997-03-19,0.0,-999.0,0.0,0.0,0.0,-999.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0
1997-03-20,0.0,-999.0,0.0,0.0,0.0,-999.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0
1997-03-21,0.0,-999.0,0.0,0.0,0.0,-999.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0
1997-03-22,1.2,-999.0,2.0,0.8,0.0,-999.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0
1997-03-23,8.6,-999.0,6.7,7.0,38.0,-999.0,34.6,-999.0,-999.0,-999.0,-999.0,-999.0
1997-03-24,0.0,-999.0,0.0,0.0,0.0,-999.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0
1997-03-25,20.9,-999.0,2.0,13.8,22.0,-999.0,44.0,-999.0,-999.0,-999.0,-999.0,-999.0
1997-03-26,94.4,-999.0,50.5,92.8,3.0,-999.0,27.4,-999.0,-999.0,-999.0,-999.0,-999.0
1997-03-27,2.3,-999.0,14.4,3.2,0.3,-999.0,11.2,-999.0,-999.0,-999.0,-999.0,-999.0
1997-03-28,0.2,-999.0,5.0,0.0,35.0,-999.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0
1997-03-29,36.2,-999.0,16.0,10.3,0.0,-999.0,28.4,-999.0,-999.0,-999.0,-999.0,-999.0
1997-03-30,0.0,-999.0,0.0,0.0,0.0,-999.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0
1997-03-31,0.0,-999.0,0.0,0.0,0.0,-999.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0
1997-04-01,0.0,-999.0,3.2,0.4,0.0,-999.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0
1997-04-02,7.8,-999.0,8.6,3.4,7.0,-999.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0
1997-04-03,2.6,-999.0,12.1,4.8,28.0,-999.0,15.6,-999.0,-999.0,-999.0,-999.0,-999.0
1997-04-04,41.4,-999.0,58.3,22.5,0.0,-999.0,4.6,-999.0,-999.0,-999.0,-999.0,-999.0
1997-04-05,23.5,-999.0,8.4,8.5,30.0,-999.0,27.4,-999.0,-999.0,-999.0,-999.0,-999.0
1997-04-06,2.6,-999.0,2.0,3.7,0.0,-999.0,11.2,-999.0,-999.0,-999.0,-999.0,-999.0
1997-04-07,14.2,-999.0,2.0,9.9,16.0,-999.0,11.2,-999.0,-999.0,-999.0,-999.0,-999.0
1997-04-08,23.4,-999.0,2.8,17.2,0.0,-999.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0
1997-04-09,0.0,-999.0,0.0,0.0,4.0,-999.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0
1997-04-10,10.5,-999.0,3.9,10.2,41.0,-999.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0
1997-04-11,34.2,-999.0,40.8,20.4,42.0,-999.0,52.8,-999.0,-999.0,-999.0,-999.0,-999.0
1997-04-12,2.0,-999.0,2.6,0.4,20.0,-999.0,1.4,-999.0,-999.0,-999.0,-999.0,-999.0
1997-04-13,19.6,-999.0,10.4,16.7,21.0,-999.0,11.0,-999.0,-999.0,-999.0,-999.0,-999.0
1997-04-14,41.4,-999.0,55.4,34.4,19.0,-999.0,54.0,-999.0,-999.0,-999.0,-999.0,-999.0
1997-04-15,18.4,-999.0,11.6,12.6,0.0,-999.0,30.2,-999.0,-999.0,-999.0,-999.0,-999.0
1997-04-16,0.0,-999.0,0.0,0.0,0.0,-999.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0
1997-04-17,0.0,-999.0,0.0,0.0,0.0,-999.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0
1997-04-18,0.0,-999.0,0.0,0.0,2.7,-999.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0
1997-04-19,0.0,-999.0,0.6,0.0,0.0,-999.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0
1997-04-20,0.0,-999.0,0.0,0.0,0.0,-999.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0
1997-04-21,0.5,-999.0,0.0,0.0,0.0,-999.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0
1997-04-22,2.2,-999.0,0.0,0.0,0.0,-999.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0
1997-04-23,1.2,-999.0,0.5,15.0,0.0,-999.0,4.6,-999.0,-999.0,-999.0,-999.0,-999.0
1997-04-24,162.0,-999.0,78.6,14.0,140.0,-999.0,45.6,-999.0,-999.0,-999.0,-999.0,-999.0
1997-04-25,108.9,-999.0,104.8,3.0,-999.0,-999.0,105.4,-999.0,-999.0,-999.0,-999.0,-999.0
1997-04-26,3.7,-999.0,1.9,4.0,-999.0,-999.0,9.8,-999.0,-999.0,-999.0,-999.0,-999.0
1997-04-27,7.2,-999.0,3.4,0.0,-999.0,-999.0,4.3,-999.0,-999.0,-999.0,-999.0,-999.0
1997-04-28,1.2,-999.0,1.0,5.5,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0
1997-04-29,5.6,-999.0,5.0,6.0,-999.0,-999.0,8.0,-999.0,-999.0,-999.0,-999.0,-999.0
1997-04-30,6.1,-999.0,6.8,0.0,-999.0,-999.0,12.4,-999.0,-999.0,-999.0,-999.0,-999.0
1997-05-01,6.0,-999.0,3.2,8.4,0.0,-999.0,15.0,-999.0,-999.0,-999.0,-999.0,-999.0
1997-05-02,20.2,-999.0,8.6,5.9,7.0,-999.0,35.0,-999.0,-999.0,-999.0,-999.0,-999.0
1997-05-03,4.6,-999.0,8.1,6.2,25.0,-999.0,8.8,-999.0,-999.0,-999.0,-999.0,-999.0
1997-05-04,28.0,-999.0,20.8,19.2,0.0,-999.0,44.6,-999.0,-999.0,-999.0,-999.0,-999.0
1997-05-05,6.5,-999.0,2.0,8.8,10.0,-999.0,8.6,-999.0,-999.0,-999.0,-999.0,-999.0
1997-05-06,14.8,-999.0,10.9,10.4,10.0,-999.0,63.8,-999.0,-999.0,-999.0,-999.0,-999.0
1997-05-07,6.4,-999.0,15.3,8.6,15.0,-999.0,3.4,-999.0,-999.0,-999.0,-999.0,-999.0
1997-05-08,4.9,-999.0,2.2,2.1,7.0,-999.0,2.6,-999.0,-999.0,-999.0,-999.0,-999.0
1997-05-09,0.5,-999.0,0.0,0.3,8.0,-999.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0
1997-05-10,1.0,-999.0,5.4,1.7,0.0,-999.0,1.2,-999.0,-999.0,-999.0,-999.0,-999.0
1997-05-11,20.2,-999.0,0.0,15.7,7.0,-999.0,7.2,-999.0,-999.0,-999.0,-999.0,-999.0
1997-05-12,2.2,-999.0,2.8,1.7,5.0,-999.0,3.4,-999.0,-999.0,-999.0,-999.0,-999.0
1997-05-13,23.0,-999.0,12.0,22.4,0.0,-999.0,1.6,-999.0,-999.0,-999.0,-999.0,-999.0
1997-05-14,0.0,-999.0,0.0,0.0,19.0,-999.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0
1997-05-15,25.8,-999.0,25.5,21.5,2.0,-999.0,36.0,-999.0,-999.0,-999.0,-999.0,-999.0
1997-05-16,6.1,-999.0,1.4,13.3,0.0,-999.0,4.0,-999.0,-999.0,-999.0,-999.0,-999.0
1997-05-17,1.0,-999.0,0.2,1.4,0.0,-999.0,3.5,-999.0,-999.0,-999.0,-999.0,-999.0
1997-05-18,0.3,-999.0,0.2,0.4,30.0,-999.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0
1997-05-19,43.2,-999.0,30.1,40.2,7.0,-999.0,43.6,-999.0,-999.0,-999.0,-999.0,-999.0
1997-05-20,0.4,-999.0,0.0,0.0,0.0,-999.0,0.4,-999.0,-999.0,-999.0,-999.0,-999.0
1997-05-21,0.1,-999.0,0.0,0.0,0.0,-999.0,3.8,-999.0,-999.0,-999.0,-999.0,-999.0
1997-05-22,3.1,-999.0,1.0,1.6,0.0,-999.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0
1997-05-23,0.4,-999.0,2.4,0.7,6.0,-999.0,1.6,-999.0,-999.0,-999.0,-999.0,-999.0
1997-05-24,6.8,-999.0,6.0,6.8,28.0,-999.0,8.4,-999.0,-999.0,-999.0,-999.0,-999.0
1997-05-25,11.4,-999.0,21.9,12.0,4.0,-999.0,15.5,-999.0,-999.0,-999.0,-999.0,-999.0
1997-05-26,3.4,-999.0,1.8,3.1,0.0,-999.0,2.0,-999.0,-999.0,-999.0,-999.0,-999.0
1997-05-27,0.2,-999.0,0.3,0.0,0.0,-999.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0
1997-05-28,0.0,-999.0,0.0,0.0,2.0,-999.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0
1997-05-29,0.8,-999.0,1.5,1.5,0.0,-999.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0
1997-05-30,0.0,-999.0,0.0,0.0,0.0,-999.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0
1997-05-31,0.0,-999.0,0.0,0.0,0.0,-999.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0
1997-06-01,0.0,-999.0,0.0,0.0,0.0,-999.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0
1997-06-02,0.8,-999.0,3.8,0.7,0.0,-999.0,0.8,-999.0,-999.0,-999.0,-999.0,-999.0
1997-06-03,0.6,-999.0,0.0,0.6,0.5,-999.0,1.0,-999.0,-999.0,-999.0,-999.0,-999.0
1997-06-04,0.0,-999.0,0.0,0.0,0.0,-999.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0
1997-06-05,0.0,-999.0,0.0,0.0,0.0,-999.0,4.0,-999.0,-999.0,-999.0,-999.0,-999.0
1997-06-06,0.0,-999.0,0.0,0.0,1.0,-999.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0
1997-06-07,0.0,-999.0,0.0,0.0,0.0,-999.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0
1997-06-08,0.8,-999.0,1.6,0.0,0.0,-999.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0
1997-06-09,0.0,-999.0,0.0,0.0,2.0,-999.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0
1997-06-10,0.0,-999.0,0.0,0.0,0.0,-999.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0
1997-06-11,0.0,-999.0,0.0,0.0,0.0,-999.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0
1997-06-12,0.0,-999.0,0.0,0.0,0.0,-999.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0
1997-06-13,0.0,-999.0,0.0,0.0,0.0,-999.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0
1997-06-14,0.0,-999.0,0.0,0.0,0.0,-999.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0
1997-06-15,0.0,-999.0,0.0,0.0,0.0,-999.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0
1997-06-16,0.0,-999.0,0.0,0.0,0.0,-999.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0
1997-06-17,1.4,-999.0,1.8,0.0,1.5,-999.0,1.4,-999.0,-999.0,-999.0,-999.0,-999.0
1997-06-18,0.3,-999.0,0.0,0.0,0.0,-999.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0
1997-06-19,0.0,-999.0,0.0,0.0,0.0,-999.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0
1997-06-20,0.0,-999.0,0.0,0.0,0.0,-999.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0
1997-06-21,1.0,-999.0,0.0,0.0,0.0,-999.0,2.0,-999.0,-999.0,-999.0,-999.0,-999.0
1997-06-22,0.0,-999.0,0.0,0.0,0.0,-999.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0
1997-06-23,0.0,-999.0,0.0,0.0,0.0,-999.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0
1997-06-24,0.1,-999.0,0.0,0.0,0.0,-999.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0
1997-06-25,0.0,-999.0,0.0,0.0,0.0,-999.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0
1997-06-26,0.0,-999.0,0.0,0.0,0.0,-999.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0
1997-06-27,0.0,-999.0,0.0,0.0,0.0,-999.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0
1997-06-28,0.2,-999.0,0.0,0.0,1.0,-999.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0
1997-06-29,0.0,-999.0,0.0,0.0,0.0,-999.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0
1997-06-30,7.2,-999.0,0.0,0.0,0.5,-999.0,2.0,-999.0,-999.0,-999.0,-999.0,-999.0
